K29 EBPE EK / BF pro Einwohner;;;;;;;;;
Kurzbeschrieb: Eigenkapital oder Bilanzfehlbetrag dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
407;Heimiswil;1636.0;245;6;21;;721.99;755.70;771.89;892.19;898.23;894.35;914.75;943.78;924.23;956.15
408;Hellsau;192.0;245;6;19;;1865.07;2252.08;2967.46;3132.24;3197.53;3147.05;3084.73;3034.54;3114.05;3010.84
610;Herbligen;551.0;246;12;16;;104.49;252.99;446.33;936.15;368.45;232.87;220.97;1313.87;1565.87;2108.21
978;Hermiswil;96.0;244;26;20;;4175.11;4407.05;4306.77;4197.53;7362.30;7229.01;6372.52;6007.56;5626.00;5313.76
737;Hermrigen;262.0;243;16;16;;1664.13;1646.04;1817.39;2076.03;2086.00;2300.73;2492.44;2611.38;3024.15;2918.83
979;Herzogenbuchsee;6795.0;244;26;4;;1767.04;1616.35;1491.40;1601.72;1410.03;1378.11;1156.58;993.23;839.98;665.64
929;Hilterfingen;3998.0;247;24;13;942;0.00;0.00;403.96;484.48;569.01;923.11;970.51;1247.60;1950.25;1961.15
409;Hindelbank;2094.0;245;6;17;;1484.08;1432.35;1397.67;1421.67;1452.70;1442.40;1312.17;1305.11;1375.91;1297.65
580;Hofstetten b.B.;567.0;250;11;17;;921.13;960.24;847.19;703.84;662.07;648.99;661.30;852.45;993.08;1070.73
931;Homberg;502.0;247;24;21;;156.07;-36.23;110.76;336.00;685.22;743.42;692.93;1046.57;1370.90;1586.97
932;Horrenbach-Buchen;259.0;247;24;21;;1215.47;1241.80;1236.21;1309.62;1401.88;1536.60;1838.90;1893.19;1991.85;2140.86
954;Huttwil;4726.0;244;25;18;;264.01;424.34;611.09;1027.47;5854.42;6227.46;6025.01;6221.09;6476.58;6572.51
609;Häutligen;239.0;246;12;21;;5392.82;6102.42;5535.08;4926.96;4584.92;4306.69;4365.26;4040.53;3758.08;3447.05
410;Höchstetten;258.0;245;6;19;;204.04;302.19;767.29;1111.35;1124.84;1503.29;1764.49;1482.63;1509.59;1642.22
930;Höfen;441.0;247;24;16;;-477.25;-571.19;-785.20;-265.03;201.44;264.06;154.68;169.54;538.70;587.36
541;Iffwil;409.0;246;9;20;;2459.89;2546.56;2583.26;2346.87;1922.43;1784.06;1913.39;1846.62;1709.53;1964.77
980;Inkwil;638.0;244;26;15;;1164.45;1356.13;1484.91;1565.33;3634.90;3695.00;3528.57;3807.80;3417.00;3150.51
784;Innertkirchen;886.0;250;18;19;;1633.22;1832.29;1762.01;1793.28;1850.01;1799.44;1860.90;1949.70;2099.86;1790.41
496;Ins;3260.0;243;8;20;;679.62;667.69;875.37;1105.22;1310.34;1285.39;1274.09;1244.92;1221.24;1201.01
581;Interlaken;5481.0;250;11;6;;438.00;441.88;431.16;222.05;277.57;392.68;767.20;799.55;826.64;982.84
739;Ipsach;3913.0;242;16;13;371;801.94;752.77;344.43;253.30;269.83;385.03;498.88;679.83;779.56;726.82
582;Iseltwald;432.0;250;11;20;;451.57;474.55;540.81;626.29;777.79;1022.38;1341.29;1370.99;1266.25;1614.28
362;Ittigen;11006.0;246;3;9;351;640.55;350.04;337.66;793.54;801.42;803.83;1095.29;1253.14;1521.96;1492.87
868;Jaberg;258.0;246;22;15;;1519.29;1358.13;1419.05;1512.72;1578.50;2013.03;1957.18;1452.78;1527.17;1853.48
540;Jegenstorf;4680.0;246;9;10;351;1203.76;1178.84;1161.21;1168.98;1170.10;1143.29;1085.93;1061.15;1034.03;1027.18
738;Jens;681.0;243;16;15;;158.42;103.42;43.91;68.12;337.91;663.31;998.15;1013.77;997.47;1021.73
304;Kallnach;1563.0;243;1;19;;476.93;497.48;611.68;588.79;691.90;1124.19;1314.67;1561.58;1776.92;2146.81
564;Kandergrund;810.0;249;10;8;;830.64;1155.52;1584.54;1865.87;2402.73;2244.95;2159.92;1735.27;1733.14;1741.70
565;Kandersteg;1261.0;249;10;6;;404.06;440.71;492.98;512.11;548.45;555.83;592.95;622.37;915.61;1196.34
305;Kappelen;1278.0;243;1;19;;1017.87;1414.08;1468.77;1550.72;1370.50;1321.80;1310.45;1314.15;1360.27;1594.43
869;Kaufdorf;1034.0;246;22;11;351;-1402.02;-848.61;130.83;566.45;567.33;696.98;839.53;878.67;964.06;926.28
870;Kehrsatz;3964.0;246;22;10;351;822.83;1625.09;1596.99;713.67;250.37;567.39;913.83;971.53;983.80;1017.62
411;Kernenried;449.0;245;6;15;;7277.89;7557.07;7467.48;7475.12;7683.41;7857.11;8104.44;8079.82;8084.12;7512.49
871;Kienersrüti;52.0;247;22;21;;3739.76;3606.76;3786.89;3190.71;3347.09;3165.94;2862.58;2971.36;3016.27;2550.19
611;Kiesen;857.0;246;12;15;;1111.43;1614.43;1657.82;1609.01;1748.38;2002.90;2182.43;2506.52;2907.84;2788.66
412;Kirchberg;5613.0;245;6;12;404;390.29;384.84;297.97;342.82;400.52;323.73;354.33;398.09;474.41;520.04
872;Kirchdorf;814.0;246;22;20;;498.74;462.32;485.90;532.22;755.76;640.34;583.40;636.52;738.42;1102.44
873;Kirchenthurnen;271.0;246;22;15;;1344.91;1675.26;1919.50;2024.16;2167.73;2648.14;1705.03;1762.51;1780.65;1760.72
354;Kirchlindach;2815.0;246;3;11;351;1372.88;1345.09;1408.44;1716.45;2190.84;2179.98;1838.85;1566.89;1514.75;1300.79
328;Kleindietwil;0.0;244;2;19;;-453.21;94.23;326.80;604.11;4081.45;4186.08;4061.15;4188.60;2972.96;0.00
612;Konolfingen;4739.0;246;12;9;351;1159.96;844.87;793.30;526.99;407.80;414.26;448.55;569.79;605.17;788.33
413;Koppigen;2070.0;245;6;17;;85.72;70.01;99.48;251.01;425.21;639.25;821.79;851.55;778.20;708.77
566;Krattigen;989.0;249;10;17;;701.97;768.74;786.18;794.68;941.81;1060.45;1145.83;1240.95;1289.99;1314.46
414;Krauchthal;2318.0;245;6;15;;34.26;406.84;544.50;627.76;729.25;820.89;829.16;834.64;779.75;554.21
666;Kriechenwil;410.0;246;14;20;;328.69;367.43;452.72;561.74;592.95;879.36;1126.14;1843.76;1938.82;1870.73
355;Köniz;38633.0;246;3;9;351;-354.62;-264.84;-212.71;-188.20;-10.34;330.50;440.49;408.28;399.95;433.42
435;La Ferrière;545.0;241;7;19;;1941.47;2426.49;2590.49;2535.43;2861.38;2884.36;3220.69;3369.57;3510.49;3622.46
436;La Heutte;486.0;241;7;15;;1267.20;2169.97;1313.71;1331.72;1348.17;1824.96;1863.75;1666.98;1108.04;1240.64
723;La Neuveville;3559.0;241;13;17;;1035.10;1200.85;1246.79;1230.98;1363.48;1602.79;1734.35;1784.82;1641.19;1498.30
722;Lamboing;682.0;241;13;16;;-451.97;-326.60;-260.22;-181.86;27.82;386.24;460.08;578.63;632.89;694.75
613;Landiswil;628.0;246;12;21;;1359.63;1695.55;1695.89;1280.61;1160.97;1362.80;1109.61;675.67;358.23;523.61
329;Langenthal;15017.0;244;2;3;;-102.89;-444.82;-275.55;115.85;7190.45;7430.99;8011.86;8243.40;8054.25;7426.73
902;Langnau i.E.;9018.0;245;23;3;;597.81;336.64;470.97;467.33;553.97;659.31;670.88;704.08;919.22;904.79
842;Lauenen;810.0;248;20;21;;619.45;389.71;343.15;372.79;407.04;424.34;547.63;1193.23;1345.25;1381.79
667;Laupen;2830.0;246;14;10;351;-58.75;-358.19;-103.49;193.18;338.57;515.80;691.69;699.98;834.32;860.13
903;Lauperswil;2680.0;245;23;19;;685.83;687.87;770.27;770.55;890.72;942.99;922.82;928.68;925.56;959.09
584;Lauterbrunnen;2741.0;250;11;6;;130.14;296.58;330.16;367.86;516.72;1645.40;2328.28;2948.39;1764.33;1767.41
330;Leimiswil;0.0;244;2;19;;769.58;766.32;887.04;918.02;5054.32;5252.61;5443.43;5209.17;3204.31;0.00
585;Leissigen;932.0;250;11;17;;1035.67;655.44;621.16;497.33;438.78;347.61;267.92;293.88;337.41;387.32
387;Lengnau;4627.0;242;5;14;;0.00;96.66;563.01;1001.18;2485.52;2810.38;2846.77;2837.39;2694.27;2684.39
792;Lenk;2419.0;248;19;6;;-191.16;52.57;288.73;510.03;775.22;1108.43;1256.74;1455.52;1577.43;1962.64
388;Leuzigen;1200.0;243;5;16;;282.29;665.74;704.96;710.44;938.42;983.12;915.59;1023.01;1604.48;2173.12
740;Ligerz;521.0;242;16;20;;1089.68;1847.84;1684.60;1674.02;1790.98;1862.83;1709.53;1942.48;1941.64;1592.73
542;Limpach;359.0;246;9;20;;359.05;1038.62;1344.56;1191.24;1231.55;1310.51;1515.72;1581.98;1524.99;1470.15
614;Linden;1321.0;246;12;19;;370.30;524.57;631.49;703.35;801.01;1172.65;1213.09;1229.50;1235.08;1237.88
874;Lohnstorf;224.0;246;22;21;;1984.97;2186.75;2694.80;2698.48;2383.51;2320.73;2388.97;2472.07;2353.87;2015.90
331;Lotzwil;2462.0;244;2;15;;653.20;662.38;656.23;381.89;379.51;503.71;736.13;840.15;832.76;856.61
696;Loveresse;317.0;241;15;19;;1194.82;793.64;698.29;1114.06;908.48;932.77;1221.49;1441.89;1527.52;1694.88
306;Lyss;13776.0;243;1;3;;731.80;721.38;379.28;363.18;627.07;830.27;1026.95;1233.42;1192.96;1315.13
