K34 FPE FK pro Einwohner;;;;;;;;;
Kurzbeschrieb: Fremdkapital dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
842;Lauenen;810.0;248;20;21;;5445.81;5444.70;5704.03;5553.32;5225.96;5357.13;5380.58;5069.01;4876.00;4352.07
667;Laupen;2830.0;246;14;10;351;6559.13;6910.16;6563.47;5349.88;4880.60;4850.26;4647.59;4489.56;3556.04;3536.87
903;Lauperswil;2680.0;245;23;19;;1372.44;713.54;712.14;736.03;820.62;711.56;489.58;673.96;1435.63;2685.14
584;Lauterbrunnen;2741.0;250;11;6;;3926.48;3730.56;3184.04;2590.16;3335.45;3164.58;3022.36;2979.60;4419.50;4929.60
330;Leimiswil;0.0;244;2;19;;3988.39;3814.92;3496.35;3314.15;2870.10;2659.98;1520.77;1525.17;1165.22;0.00
585;Leissigen;932.0;250;11;17;;4998.14;5639.39;5474.88;6280.78;6100.30;5966.83;5262.28;4581.44;4988.16;4836.00
387;Lengnau;4627.0;242;5;14;;4196.94;3394.39;3169.42;2707.21;1509.06;572.19;500.53;673.58;465.98;369.86
792;Lenk;2419.0;248;19;6;;8778.33;7886.54;8140.44;7433.12;6906.85;5958.45;5113.72;5579.14;4502.83;5518.38
388;Leuzigen;1200.0;243;5;16;;4524.37;4146.56;3628.16;3293.40;3109.55;3032.28;3127.12;2887.09;2405.97;2452.29
740;Ligerz;521.0;242;16;20;;5174.46;5614.42;5270.01;4994.58;4962.09;4455.50;4285.51;4151.39;4004.29;4025.15
542;Limpach;359.0;246;9;20;;2811.81;2215.42;2132.25;1670.07;1078.49;1050.13;1051.80;462.45;284.83;303.20
614;Linden;1321.0;246;12;19;;1765.90;997.20;1252.02;1539.35;1530.58;1738.39;1608.62;2039.09;1851.82;1871.19
