K39 NPEKF NettoA pro Einwohner Kultur + Freizeit;;;;;;;;;
Kurzbeschrieb: Nettoaufwand (Funktion 3) dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
407;Heimiswil;1636.0;245;6;21;;-0.21;3.27;-54.84;7.04;7.22;4.27;5.77;8.38;13.42;9.88
408;Hellsau;192.0;245;6;19;;16.21;12.90;13.11;36.20;-132.62;58.61;30.57;51.40;28.99;32.82
610;Herbligen;551.0;246;12;16;;10.03;9.55;10.46;9.68;10.42;2.84;3.82;4.35;4.87;4.09
978;Hermiswil;96.0;244;26;20;;14.56;14.29;12.91;15.77;12.47;10.47;7.03;10.21;3.47;24.48
737;Hermrigen;262.0;243;16;16;;26.74;28.51;28.26;29.13;25.76;26.97;42.87;31.60;70.53;33.50
979;Herzogenbuchsee;6795.0;244;26;4;;92.56;85.72;121.81;126.75;125.41;157.04;125.89;144.26;159.40;145.93
929;Hilterfingen;3998.0;247;24;13;942;113.82;112.20;108.01;112.73;121.54;126.46;181.17;188.51;170.88;170.03
409;Hindelbank;2094.0;245;6;17;;42.65;35.38;21.56;21.52;19.85;38.92;51.34;43.21;41.29;44.35
580;Hofstetten b.B.;567.0;250;11;17;;13.39;20.24;15.82;9.40;13.80;11.57;13.19;12.85;12.21;17.04
931;Homberg;502.0;247;24;21;;5.81;8.42;3.63;4.41;5.43;7.20;6.68;7.91;6.29;7.08
932;Horrenbach-Buchen;259.0;247;24;21;;18.48;35.01;34.70;36.36;20.86;20.51;37.08;13.16;15.74;19.35
954;Huttwil;4726.0;244;25;18;;117.08;119.28;137.89;128.24;420.42;122.17;105.69;106.13;101.21;108.35
609;Häutligen;239.0;246;12;21;;19.64;20.59;35.39;3.42;7.41;5.94;6.88;-3.67;-2.00;-3.18
410;Höchstetten;258.0;245;6;19;;17.43;21.32;11.61;36.17;51.77;35.07;39.20;70.47;42.60;39.43
930;Höfen;441.0;247;24;16;;16.93;17.37;10.28;8.90;6.35;7.11;8.37;6.48;7.82;8.78
541;Iffwil;409.0;246;9;20;;30.78;26.09;30.87;22.07;27.08;26.90;25.14;30.52;26.14;41.55
